"Category","Rating","Reviews","Size","Installs","Type","Price","Content.Rating","Genres","Last.Updated","days_since_update","Price_Installs","Log_Installs","Log_Reviews","Rating_Category","Scaled_Rating","Scaled_Reviews","Scaled_Size","Scaled_Installs","Scaled_Price"
"ART_AND_DESIGN",4.4,1518,37888,100000,"Free",0,"Everyone","Other",2018-08-03,2302,0,11.5129354649202,7.32580750259577,"High",0.40418275856923,-0.163016847685811,0.707018600649543,-0.195065666972179,-0.0607544456014776
"ART_AND_DESIGN",3.2,55,2764.8,5000,"Free",0,"Everyone","Other",2018-06-06,2360,0,8.5173931714189,4.02535169073515,"Medium",-1.92492453229997,-0.163482172239649,-0.858272895886603,-0.196106897311076,-0.0607544456014776
"ART_AND_DESIGN",4.7,3632,5632,500000,"Free",0,"Everyone","Other",2018-07-31,2305,0,13.1223653774023,8.1978140322212,"High",0.98645958128653,-0.16234446483768,-0.730493998210183,-0.190681539229454,-0.0607544456014776
"ART_AND_DESIGN",4.5,27,17408,10000,"Free",0,"Everyone","Other",2017-11-07,2571,0,9.21044036697652,3.3322045101752,"High",0.59827503280833,-0.163491077972737,-0.205687811324886,-0.196052095714292,-0.0607544456014776
"ART_AND_DESIGN",4.3,194216,39936,5000000,"Free",0,"Everyone","Other",2018-08-03,2302,0,15.4249486703984,12.1767313696281,"High",0.210090484330129,-0.101726956451651,0.798289241846986,-0.141360102123801,-0.0607544456014776
"ART_AND_DESIGN",4.6,224399,31744,10000000,"Free",0,"Everyone","Other",2018-07-30,2306,0,16.1180957509583,12.3211854526307,"High",0.792367307047429,-0.0921268942448791,0.433206677057214,-0.086558505339742,-0.0607544456014776
"ART_AND_DESIGN",4,450,14336,100000,"Free",0,"Everyone","Other",2018-04-20,2407,0,11.5129354649202,6.11146733950268,"Medium",-0.372186338387171,-0.163356537790732,-0.342593773121051,-0.195065666972179,-0.0607544456014776
"ART_AND_DESIGN",4.1,654,12288,100000,"Free",0,"Everyone","Other",2018-03-20,2438,0,11.5129354649202,6.48463523563525,"High",-0.178094064148072,-0.163291653163949,-0.433864414318494,-0.195065666972179,-0.0607544456014776
"ART_AND_DESIGN",4.7,7699,4300.8,500000,"Free",0,"Everyone","Other",2018-07-12,2324,0,13.1223653774023,8.94897560784178,"High",0.98645958128653,-0.161050907106675,-0.789819914988521,-0.190681539229454,-0.0607544456014776
"ART_AND_DESIGN",4.7,118,23552,50000,"Free",0,"Everyone","Other",2018-07-07,2329,0,10.8197982842103,4.77912349311153,"High",0.98645958128653,-0.163462134340202,0.0681241122674425,-0.195613682940019,-0.0607544456014776
"ART_AND_DESIGN",4.8,192,6144,10000,"Free",0,"Everyone","Other",2018-04-25,2402,0,9.21044036697652,5.26269018890489,"High",1.18055185552563,-0.163438597759898,-0.707676337910823,-0.196052095714292,-0.0607544456014776
"ART_AND_DESIGN",4.7,20260,25600,500000,"Free",0,"Everyone","Other",2017-10-11,2598,0,13.1223653774023,9.91645313492615,"High",0.98645958128653,-0.1570557316311,0.159394753464885,-0.190681539229454,-0.0607544456014776
"ART_AND_DESIGN",4.1,203,6246.4,100000,"Free",0,"Everyone","Other",2018-03-21,2437,0,11.5129354649202,5.31811999384422,"High",-0.178094064148072,-0.163435099079042,-0.70311280585095,-0.195065666972179,-0.0607544456014776
"ART_AND_DESIGN",3.9,136,4710.4,10000,"Free",0,"Everyone","Other",2018-07-12,2324,0,9.21044036697652,4.91998092582813,"Medium",-0.566278612626271,-0.163456409226074,-0.771565786749033,-0.196052095714292,-0.0607544456014776
"ART_AND_DESIGN",4.1,223,4300.8,100000,"Free",0,"Everyone","Other",2017-08-22,2648,0,11.5129354649202,5.41164605185504,"High",-0.178094064148072,-0.163428737841122,-0.789819914988521,-0.195065666972179,-0.0607544456014776
"ART_AND_DESIGN",4.2,1120,9420.8,100000,"Free",0,"Everyone","Other",2018-07-12,2324,0,11.5129354649202,7.02197642307216,"High",0.0159982100910296,-0.163143436320416,-0.561643311994914,-0.195065666972179,-0.0607544456014776
"ART_AND_DESIGN",4.1,227,5324.8,50000,"Free",0,"Everyone","Other",2018-05-31,2366,0,10.8197982842103,5.42934562895444,"High",-0.178094064148072,-0.163427465593538,-0.7441845943898,-0.195613682940019,-0.0607544456014776
"ART_AND_DESIGN",4.5,5035,11264,100000,"Free",0,"Everyone","Other",2018-07-19,2317,0,11.5129354649202,8.52436739516424,"High",0.59827503280833,-0.161898223997602,-0.479499734917215,-0.195065666972179,-0.0607544456014776
"ART_AND_DESIGN",4.2,1015,11264,100000,"Free",0,"Everyone","Other",2018-01-06,2511,0,11.5129354649202,6.92362862813843,"High",0.0159982100910296,-0.163176832819495,-0.479499734917215,-0.195065666972179,-0.0607544456014776
"ART_AND_DESIGN",4.7,353,4300.8,10000,"Free",0,"Teen","Other",2018-04-27,2400,0,9.21044036697652,5.86929691313377,"High",0.98645958128653,-0.163387389794643,-0.789819914988521,-0.196052095714292,-0.0607544456014776
"ART_AND_DESIGN",3.8,564,9420.8,100000,"Free",0,"Everyone","Other",2018-07-11,2325,0,11.5129354649202,6.33682573114644,"Medium",-0.760370886865372,-0.163320278734589,-0.561643311994914,-0.195065666972179,-0.0607544456014776
"ART_AND_DESIGN",4.7,8145,24576,500000,"Free",0,"Everyone","Other",2018-08-02,2303,0,13.1223653774023,9.00528228820836,"High",0.98645958128653,-0.160909051501062,0.113759432866164,-0.190681539229454,-0.0607544456014776
"ART_AND_DESIGN",4.1,36639,9420.8,5000000,"Free",0,"Everyone","Other",2018-07-14,2322,0,15.4249486703984,10.5088958187881,"High",-0.178094064148072,-0.151846195836622,-0.561643311994914,-0.141360102123801,-0.0607544456014776
"ART_AND_DESIGN",4.7,158,11264,10000,"Free",0,"Everyone","Other",2017-11-29,2549,0,9.21044036697652,5.06890420222023,"High",0.98645958128653,-0.163449411864362,-0.479499734917215,-0.196052095714292,-0.0607544456014776
"ART_AND_DESIGN",4,591,9625.6,500000,"Free",0,"Everyone","Other",2018-03-31,2427,0,13.1223653774023,6.38350663488401,"Medium",-0.372186338387171,-0.163311691063397,-0.55251624787517,-0.190681539229454,-0.0607544456014776
"ART_AND_DESIGN",4.2,117,15360,10000,"Free",0,"Everyone","Other",2018-07-20,2316,0,9.21044036697652,4.77068462446567,"High",0.0159982100910296,-0.163462452402098,-0.296958452522329,-0.196052095714292,-0.0607544456014776
"ART_AND_DESIGN",4.5,176,10240,100000,"Free",0,"Everyone","Other",2018-04-02,2425,0,11.5129354649202,5.17614973257383,"High",0.59827503280833,-0.163443686750234,-0.525135055515937,-0.195065666972179,-0.0607544456014776
"ART_AND_DESIGN",4.4,295221,9420.8,10000000,"Free",0,"Everyone","Other",2018-07-30,2306,0,16.1180957509583,12.5954828946768,"High",0.40418275856923,-0.069601114646826,-0.561643311994914,-0.086558505339742,-0.0607544456014776
"ART_AND_DESIGN",3.8,2206,1228.8,100000,"Free",0,"Everyone","Other",2018-04-15,2412,0,11.5129354649202,7.69938940625674,"Medium",-0.760370886865372,-0.162798021101367,-0.926725876784686,-0.195065666972179,-0.0607544456014776
"ART_AND_DESIGN",4.2,26,12288,10000,"Free",0,"Everyone","Other",2018-01-03,2514,0,9.21044036697652,3.29583686600433,"High",0.0159982100910296,-0.163491396034633,-0.433864414318494,-0.196052095714292,-0.0607544456014776
"ART_AND_DESIGN",4.7,174531,24576,10000000,"Free",0,"Everyone","Other",2018-07-31,2305,0,16.1180957509583,12.0698633849012,"High",0.98645958128653,-0.107988004874284,0.113759432866164,-0.086558505339742,-0.0607544456014776
"ART_AND_DESIGN",4.6,1070,26624,100000,"Free",0,"Everyone","Other",2017-11-14,2564,0,11.5129354649202,6.97634807044775,"High",0.792367307047429,-0.163159339415216,0.205030074063607,-0.195065666972179,-0.0607544456014776
"ART_AND_DESIGN",4.2,85,8192,100000,"Free",0,"Everyone","Other",2017-12-17,2531,0,11.5129354649202,4.45434729625351,"High",0.0159982100910296,-0.163472630382769,-0.61640569671338,-0.195065666972179,-0.0607544456014776
"ART_AND_DESIGN",4.3,845,8089.6,100000,"Free",0,"Everyone","Other",2018-05-28,2369,0,11.5129354649202,6.74051935960622,"High",0.210090484330129,-0.163230903341814,-0.620969228773252,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",4.2,367,25600,100000,"Free",0,"Everyone","Other",2018-05-10,2387,0,11.5129354649202,5.90808293816893,"High",0.0159982100910296,-0.163382936928099,0.159394753464885,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",4,1598,57344,1000000,"Free",0,"Everyone","Other",2018-07-26,2310,0,13.8155115579638,7.37713371283395,"Medium",-0.372186338387171,-0.162991402734131,1.57408969202525,-0.185201379551048,-0.0607544456014776
"AUTO_AND_VEHICLES",3.8,284,58368,100000,"Free",0,"Everyone","Other",2018-07-26,2310,0,11.5129354649202,5.65248918026865,"Medium",-0.760370886865372,-0.163409336065467,1.61972501262397,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",4.6,17057,16384,1000000,"Free",0,"Everyone","Other",2018-07-30,2306,0,13.8155115579638,9.74437458087906,"High",0.792367307047429,-0.158074483883967,-0.251323131923608,-0.185201379551048,-0.0607544456014776
"AUTO_AND_VEHICLES",3.9,129,35840,100000,"Free",0,"Everyone","Other",2018-07-26,2310,0,11.5129354649202,4.86753445045558,"Medium",-0.566278612626271,-0.163458635659346,0.6157479594521,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",4.3,542,33792,100000,"Free",0,"Everyone","Other",2018-07-31,2305,0,11.5129354649202,6.29710931993394,"High",0.210090484330129,-0.1633272760963,0.524477318254657,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",4.9,10479,33792,100000,"Free",0,"Everyone","Other",2018-07-18,2318,0,11.5129354649202,9.25722395787503,"High",1.37464412976473,-0.160166695035813,0.524477318254657,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",4.4,805,5734.4,50000,"Free",0,"Everyone","Other",2018-07-29,2307,0,10.8197982842103,6.69208374250663,"High",0.40418275856923,-0.163243625817654,-0.725930466150311,-0.195613682940019,-0.0607544456014776
"AUTO_AND_VEHICLES",4.2,129,55296,100000,"Free",0,"Everyone","Other",2018-07-26,2310,0,11.5129354649202,4.86753445045558,"High",0.0159982100910296,-0.163458635659346,1.48281905082781,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",4,1403,201,100000,"Free",0,"Everyone","Other",2014-08-26,3740,0,11.5129354649202,7.24708058458576,"Medium",-0.372186338387171,-0.16305342480385,-0.972530547205941,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",3.9,3971,3686.4,100000,"Free",0,"Everyone","Other",2018-07-30,2306,0,11.5129354649202,8.28702502516506,"Medium",-0.566278612626271,-0.162236641854939,-0.817201107347754,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",4.6,534,5836.8,10000,"Free",0,"Everyone","Other",2018-07-08,2328,0,9.21044036697652,6.28226674689601,"High",0.792367307047429,-0.163329820591468,-0.721366934090439,-0.196052095714292,-0.0607544456014776
"AUTO_AND_VEHICLES",4.9,7774,17408,100000,"Free",0,"Everyone","Other",2018-07-03,2333,0,11.5129354649202,8.95866873704743,"High",1.37464412976473,-0.161027052464475,-0.205687811324886,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",4.3,38846,8806.4,1000000,"Free",0,"Everyone","Other",2018-07-28,2308,0,13.8155115579638,10.5673861327369,"High",0.210090484330129,-0.151144233232165,-0.589024504354147,-0.185201379551048,-0.0607544456014776
"AUTO_AND_VEHICLES",4.6,2431,2457.6,100000,"Free",0,"Everyone","Other",2018-06-12,2354,0,11.5129354649202,7.79646924308606,"High",0.792367307047429,-0.162726457174769,-0.87196349206622,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",4.9,6090,27648,100000,"Free",0,"Everyone","Other",2018-07-03,2333,0,11.5129354649202,8.71456755083648,"High",1.37464412976473,-0.161562668697328,0.250665394662328,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",3.9,295,2764.8,10000,"Free",0,"Everyone","Other",2018-07-30,2306,0,9.21044036697652,5.69035945432406,"Medium",-0.566278612626271,-0.163405837384611,-0.858272895886603,-0.196052095714292,-0.0607544456014776
"AUTO_AND_VEHICLES",4,190,2560,50000,"Free",0,"Everyone","Other",2016-10-14,2960,0,10.8197982842103,5.25227342804663,"Medium",-0.372186338387171,-0.16343923388369,-0.867399960006348,-0.195613682940019,-0.0607544456014776
"AUTO_AND_VEHICLES",4.3,40211,16384,5000000,"Free",0,"Everyone","Other",2018-07-30,2306,0,15.4249486703984,10.6019207375253,"High",0.210090484330129,-0.150710078744134,-0.251323131923608,-0.141360102123801,-0.0607544456014776
"AUTO_AND_VEHICLES",3.9,356,16384,100000,"Free",0,"Everyone","Other",2018-05-25,2372,0,11.5129354649202,5.87773578177964,"Medium",-0.566278612626271,-0.163386435608955,-0.251323131923608,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",4.2,52530,7168,5000000,"Free",0,"Everyone","Other",2018-07-16,2320,0,15.4249486703984,10.8691587505077,"High",0.0159982100910296,-0.146791874247389,-0.662041017312101,-0.141360102123801,-0.0607544456014776
"AUTO_AND_VEHICLES",4.8,116986,35840,5000000,"Free",0,"Everyone","Other",2018-08-02,2303,0,15.4249486703984,11.6698180964955,"High",1.18055185552563,-0.126290876679231,0.6157479594521,-0.141360102123801,-0.0607544456014776
"AUTO_AND_VEHICLES",3.6,1379,16384,500000,"Free",0,"Everyone","Other",2018-08-02,2303,0,13.1223653774023,7.22983877815125,"Medium",-1.14855543534357,-0.163061058289354,-0.251323131923608,-0.190681539229454,-0.0607544456014776
"AUTO_AND_VEHICLES",4.2,271920,16384,10000000,"Free",0,"Teen","Other",2018-07-11,2325,0,16.1180957509583,12.5132668619155,"High",0.0159982100910296,-0.077012274885371,-0.251323131923608,-0.086558505339742,-0.0607544456014776
"AUTO_AND_VEHICLES",4.8,736,16384,100000,"Free",0,"Everyone","Other",2018-07-29,2307,0,11.5129354649202,6.60258789218934,"High",1.18055185552563,-0.163265572088478,-0.251323131923608,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",4.8,7021,17408,500000,"Free",0,"Everyone","Other",2018-07-27,2309,0,13.1223653774023,8.85680335672838,"High",1.18055185552563,-0.161266553072158,-0.205687811324886,-0.190681539229454,-0.0607544456014776
"AUTO_AND_VEHICLES",4.6,197,3481.6,50000,"Free",0,"Everyone","Other",2018-06-14,2352,0,10.8197982842103,5.28826703069454,"High",0.792367307047429,-0.163437007450418,-0.826328171467498,-0.195613682940019,-0.0607544456014776
"AUTO_AND_VEHICLES",4.5,737,9113.6,100000,"Free",0,"Everyone","Other",2018-06-08,2358,0,11.5129354649202,6.60394382460047,"High",0.59827503280833,-0.163265254026582,-0.57533390817453,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",4.3,3574,3993.6,1000000,"Free",0,"Everyone","Other",2018-07-04,2332,0,13.8155115579638,8.18172045512811,"High",0.210090484330129,-0.162362912427648,-0.803510511168138,-0.185201379551048,-0.0607544456014776
"AUTO_AND_VEHICLES",4.5,994,2969.6,100000,"Free",0,"Everyone","Other",2018-03-27,2431,0,11.5129354649202,6.90274273715859,"High",0.59827503280833,-0.163183512119311,-0.849145831766859,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",4.9,197136,38912,1000000,"Free",0,"Everyone","Other",2018-07-15,2321,0,13.8155115579638,12.1916541974918,"High",1.37464412976473,-0.10079821571535,0.752653921248264,-0.185201379551048,-0.0607544456014776
"AUTO_AND_VEHICLES",3.9,142,32768,50000,"Free",0,"Everyone","Other",2018-07-24,2312,0,10.8197982842103,4.96284463025991,"Medium",-0.566278612626271,-0.163454500854698,0.478841997655936,-0.195613682940019,-0.0607544456014776
"AUTO_AND_VEHICLES",4.4,15168,37888,1000000,"Free",0,"Everyone","Other",2018-07-27,2309,0,13.8155115579638,9.62700915059167,"High",0.40418275856923,-0.158675302805499,0.707018600649543,-0.185201379551048,-0.0607544456014776
"AUTO_AND_VEHICLES",4,2155,15360,500000,"Free",0,"Everyone","Other",2018-07-30,2306,0,13.1223653774023,7.67600993202889,"Medium",-0.372186338387171,-0.162814242258063,-0.296958452522329,-0.190681539229454,-0.0607544456014776
"AUTO_AND_VEHICLES",4.3,138,5529.6,100000,"Free",0,"Everyone","Other",2018-07-23,2313,0,11.5129354649202,4.93447393313069,"High",0.210090484330129,-0.163455773102282,-0.735057530270055,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",3.7,5414,18432,1000000,"Free",0,"Everyone","Other",2018-07-23,2313,0,13.8155115579638,8.59692815943509,"Medium",-0.954463161104471,-0.16177767853902,-0.160052490726165,-0.185201379551048,-0.0607544456014776
"AUTO_AND_VEHICLES",4.4,21777,16384,1000000,"Free",0,"Everyone","Other",2018-08-04,2301,0,13.8155115579638,9.98865556490601,"High",0.40418275856923,-0.156573231734878,-0.251323131923608,-0.185201379551048,-0.0607544456014776
"AUTO_AND_VEHICLES",4.3,348,38912,100000,"Free",0,"Everyone","Other",2018-07-29,2307,0,11.5129354649202,5.85507192220243,"High",0.210090484330129,-0.163388980104123,0.752653921248264,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",3.2,250,1126.4,100000,"Free",0,"Everyone","Other",2018-04-27,2400,0,11.5129354649202,5.52545293913178,"Medium",-1.92492453229997,-0.163420150169931,-0.931289408844558,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",4.6,13372,16384,1000000,"Free",0,"Everyone","Other",2018-08-03,2302,0,13.8155115579638,9.5009930278728,"High",0.792367307047429,-0.159246541970704,-0.251323131923608,-0.185201379551048,-0.0607544456014776
"AUTO_AND_VEHICLES",4.6,7880,16384,100000,"Free",0,"Everyone","Other",2018-05-10,2387,0,11.5129354649202,8.97221007835365,"High",0.792367307047429,-0.1609933379035,-0.251323131923608,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",4.5,3617,8089.6,100000,"Free",0,"Everyone","Other",2018-05-16,2381,0,11.5129354649202,8.19367666595524,"High",0.59827503280833,-0.16234923576612,-0.620969228773252,-0.195065666972179,-0.0607544456014776
"AUTO_AND_VEHICLES",3.7,4806,35840,1000000,"Free",0,"Everyone","Other",2018-07-31,2305,0,13.8155115579638,8.47782846789396,"Medium",-0.954463161104471,-0.161971060171784,0.6157479594521,-0.185201379551048,-0.0607544456014776
"AUTO_AND_VEHICLES",4.6,65786,16384,1000000,"Free",0,"Everyone","Other",2018-08-02,2303,0,13.8155115579638,11.0941775294051,"High",0.792367307047429,-0.142575645754099,-0.251323131923608,-0.185201379551048,-0.0607544456014776
"AUTO_AND_VEHICLES",4.6,31433,17408,1000000,"Free",0,"Everyone","Other",2018-08-02,2303,0,13.8155115579638,10.3556453886363,"High",0.792367307047429,-0.153502026067165,-0.205687811324886,-0.185201379551048,-0.0607544456014776
"AUTO_AND_VEHICLES",4.6,5097,19456,1000000,"Free",0,"Everyone","Other",2018-07-23,2313,0,13.8155115579638,8.53660358493606,"High",0.792367307047429,-0.16187850416005,-0.114417170127443,-0.185201379551048,-0.0607544456014776
"AUTO_AND_VEHICLES",4,1754,14336,500000,"Free",0,"Everyone","Other",2018-06-02,2364,0,13.1223653774023,7.47022413589997,"Medium",-0.372186338387171,-0.162941785078356,-0.342593773121051,-0.190681539229454,-0.0607544456014776
"AUTO_AND_VEHICLES",4.4,2680,2252.8,500000,"Free",0,"Everyone","Other",2018-03-20,2438,0,13.1223653774023,7.89394513823596,"High",0.40418275856923,-0.162647259762666,-0.881090556185964,-0.190681539229454,-0.0607544456014776
"AUTO_AND_VEHICLES",4,1288,4608,100000,"Free",0,"Everyone","Other",2018-04-21,2406,0,11.5129354649202,7.16162200293919,"Medium",-0.372186338387171,-0.163090001921889,-0.776129318808905,-0.195065666972179,-0.0607544456014776
"BEAUTY",4.7,18900,17408,500000,"Free",0,"Everyone","Other",2018-08-02,2303,0,13.1223653774023,9.84697010970096,"High",0.98645958128653,-0.157488295809651,-0.205687811324886,-0.190681539229454,-0.0607544456014776
"BEAUTY",4.9,49790,14336,1000000,"Free",0,"Everyone","Other",2017-11-09,2569,0,13.8155115579638,10.8155895237888,"High",1.37464412976473,-0.147663363842412,-0.342593773121051,-0.185201379551048,-0.0607544456014776
"BEAUTY",4.7,1150,10035.2,100000,"Free",0,"Everyone","Other",2018-05-15,2382,0,11.5129354649202,7.04838640872188,"High",0.98645958128653,-0.163133894463536,-0.534262119635681,-0.195065666972179,-0.0607544456014776
"BEAUTY",3.9,1739,21504,500000,"Free",0,"Everyone","Other",2018-07-12,2324,0,13.1223653774023,7.46164039220858,"Medium",-0.566278612626271,-0.162946556006796,-0.0231465289300005,-0.190681539229454,-0.0607544456014776
"BEAUTY",3.9,32090,12288,1000000,"Free",0,"Everyone","Other",2016-10-24,2950,0,13.8155115579638,10.3763308959742,"Medium",-0.566278612626271,-0.153293059401497,-0.433864414318494,-0.185201379551048,-0.0607544456014776
"BEAUTY",4.2,2225,53248,500000,"Free",0,"Everyone","Other",2018-02-28,2458,0,13.1223653774023,7.70796153183549,"High",0.0159982100910296,-0.162791977925343,1.39154840963037,-0.190681539229454,-0.0607544456014776
"BEAUTY",4.6,4369,14336,100000,"Free",0,"Everyone","Other",2018-07-25,2311,0,11.5129354649202,8.38251828808963,"High",0.792367307047429,-0.162110053220333,-0.342593773121051,-0.195065666972179,-0.0607544456014776
"BEAUTY",4.3,8572,25600,1000000,"Free",0,"Everyone","Other",2018-05-10,2387,0,13.8155115579638,9.05637300867876,"High",0.210090484330129,-0.160773239071472,0.159394753464885,-0.185201379551048,-0.0607544456014776
"BEAUTY",4.7,964,9216,50000,"Free",0,"Everyone","Other",2018-06-21,2345,0,10.8197982842103,6.87212810133899,"High",0.98645958128653,-0.163193053976191,-0.570770376114658,-0.195613682940019,-0.0607544456014776
"BEAUTY",4.7,42050,12288,1000000,"Free",0,"Everyone","Other",2018-06-05,2361,0,13.8155115579638,10.6466384463312,"High",0.98645958128653,-0.150125162917401,-0.433864414318494,-0.185201379551048,-0.0607544456014776
"BEAUTY",4.8,104,12288,10000,"Free",0,"Everyone","Other",2018-06-26,2340,0,9.21044036697652,4.65396035015752,"High",1.18055185552563,-0.163466587206746,-0.433864414318494,-0.196052095714292,-0.0607544456014776
"BEAUTY",4.2,17934,12288,1000000,"Free",0,"Everyone","Other",2017-09-12,2627,0,13.8155115579638,9.79450938996638,"High",0.0159982100910296,-0.157795543601181,-0.433864414318494,-0.185201379551048,-0.0607544456014776
"BEAUTY",4.3,601,35840,100000,"Free",0,"Everyone","Other",2018-06-02,2364,0,11.5129354649202,6.40025744530882,"High",0.210090484330129,-0.163308510444437,0.6157479594521,-0.195065666972179,-0.0607544456014776
"BEAUTY",4.5,36,6860.8,10000,"Free",0,"Everyone","Other",2018-07-26,2310,0,9.21044036697652,3.61091791264422,"High",0.59827503280833,-0.163488215415673,-0.675731613491718,-0.196052095714292,-0.0607544456014776
"BEAUTY",4.1,187,30720,50000,"Free",0,"Teen","Other",2018-07-24,2312,0,10.8197982842103,5.23644196282995,"High",-0.178094064148072,-0.163440188069378,0.387571356458493,-0.195613682940019,-0.0607544456014776
"BEAUTY",4.2,30,2969.6,10000,"Free",0,"Everyone","Other",2018-04-09,2418,0,9.21044036697652,3.43398720448515,"High",0.0159982100910296,-0.163490123787049,-0.849145831766859,-0.196052095714292,-0.0607544456014776
"BEAUTY",4.5,134,17408,10000,"Free",0,"Everyone","Other",2018-03-01,2457,0,9.21044036697652,4.90527477843843,"High",0.59827503280833,-0.163457045349866,-0.205687811324886,-0.196052095714292,-0.0607544456014776
"BEAUTY",4.4,74,2969.6,10000,"Free",0,"Everyone","Other",2018-04-05,2422,0,9.21044036697652,4.31748811353631,"High",0.40418275856923,-0.163476129063625,-0.849145831766859,-0.196052095714292,-0.0607544456014776
"BEAUTY",4,113715,12288,10000000,"Free",0,"Everyone","Other",2017-08-03,2667,0,16.1180957509583,11.6414593910345,"Medium",-0.372186338387171,-0.127331257141026,-0.433864414318494,-0.086558505339742,-0.0607544456014776
